Episode,Total Reward
587,210.00000000993475
588,-136.99999999999994
589,-303.0
590,58.00116866017083
591,193.0
592,-119.0
593,119.00007861068121
594,-398.98726931784313
595,-199.99999999997567
596,350.00000007376826
597,-371.99971896522356
598,769.0
599,164.0
600,-470.9998067428939
601,-7.999999999999722
602,-145.0
603,-35.0
604,-434.0
605,-1194.0
606,210.0
607,-238.99986356856004
608,-392.99999999999994
609,29.158953092992306
610,-113.420370798558
611,260.0033724515199
612,-390.99976425902776
613,-460.0
614,-539.9999995708163
615,-206.99999999999997
616,-325.9999999998802
617,-156.0
618,-13.0
619,-420.9999971476505
620,-412.99366161204944
621,-23.999999998997808
622,-280.0
623,-435.9994351424503
624,18.000043528899
625,203.00000014424677
626,-224.99999999999994
627,-379.99999817899453
628,-392.8154606565222
629,-61.16491885483265
630,-327.0
631,-359.99999999999613
632,176.08872622102353
633,-674.9999972799069
634,79.00000000001016
635,-88.99999999944376
636,-295.99999999999994
637,33.0
638,1328.408338546753
639,633.0
640,-383.99999999641506
641,-565.0
642,-176.0
643,-738.9999997261431
644,-61.0
645,114.68310201831628
646,-254.99999999999997
647,-507.0
648,23.00000000000007
649,48.000000001573596
650,-410.96460595985627
651,-713.3598676261026
652,-241.98710917661992
653,-441.9999999999911
654,-533.9999999433055
655,29.0
656,209.00015003183225
657,-169.9007025063038
658,-152.9999979235166
659,-459.0
660,-170.99999999999977
661,283.1008850634098
662,-91.99999863485607
663,-691.9999981831864
664,-836.9991136026524
665,-143.99999999900265
666,303.0000000017565
667,-958.8660652786493
668,-539.806537585333
669,-412.9998978995752
670,701.0000000000001
671,-251.99999999999994
672,-1192.9981997465247
673,-906.0
674,-52.0
675,183.00000000000003
676,-438.3734295475879
677,-426.99999999868214
678,-1409.9999964922035
679,-323.0
680,-1475.6132362037897
681,-1239.99999999999
682,-651.963861504315
683,-139.991785465852
684,-790.0
685,-455.0
686,-772.9999999999999
687,-489.9720395165441
688,-1519.9999999998172
689,-781.9999999955431
690,-383.13166946172714
691,-1025.546154813026
692,-112.0
693,-699.0
694,-513.9999999999999
695,-240.0
696,35.0
697,-458.97772355694906
698,187.00008499160876
699,213.00000000024684
700,-1546.576652213931
701,-1394.9671385212678
702,433.00000000006776
703,-1073.9999999999302
704,-1131.72995813936
705,-1720.9999999659594
706,24.000000068958304
707,-1128.9999999773618
708,-287.3128503158223
709,849.0000328890901
710,113.00000000000038
711,418.0000078195459
712,140.00000002421734
713,-188.99999239991453
714,55.00000000000181
715,-697.2438837736845
716,432.0000000000056
717,-242.7713635724649
718,54.000082777891855
719,354.54500475665554
720,-813.999999370458
721,214.0000000006387
722,-742.0
723,-2116.9999973738045
724,52.000000000003034
725,104.04634982347488
726,-686.3861455583246
727,-1225.9918461495436
728,248.00002613722188
729,539.0
730,125.01760040351473
731,173.0
732,321.00000000119604
733,465.9875077009201
734,-11.0
735,443.00082934223127
736,214.00000000004914
737,-1249.0
738,95.00000143325053
739,-789.0
740,-248.99906182432966
741,-418.99999999999994
742,-1043.9012788310647
743,-393.0
744,564.2657026695088
745,-203.15970205329359
746,-222.99999999114974
747,-111.98736760420343
748,-1844.0
749,-96.0
750,-695.0
751,187.00000087429981
752,-1212.9999999826207
753,-406.0
754,-253.0
755,-320.9979558908607
756,-369.9999998687451
757,-900.9999470759661
758,-252.0
759,-1169.766570136053
760,170.0
761,-1002.9991368718242
762,-700.0
763,29.000000265808346
764,513.0
765,-50.99999994393039
766,309.0371869990231
767,-336.0
768,495.000000000063
769,354.0
770,-621.9999999999998
771,-519.294300152862
772,7.00003594089462
773,746.809193238616
774,-447.999998448193
775,192.0024423739485
776,-375.0
777,-764.9999872546679
778,-150.99999998930372
779,-358.9995937079875
780,97.00081427650503
781,-684.0
782,50.00000000010034
783,495.0
784,-1323.0
785,-233.999984516621
786,-344.99999999999943
787,50.00000000003031
788,-359.9999999974538
789,-180.9989153585359
790,-2318.0
791,614.0000000017943
792,-486.0
793,-333.0
794,624.6843529008329
795,-101.94205041638634
796,341.00000043193035
797,375.68973108241335
798,663.002431662539
799,485.0
800,462.0002512402564
801,444.0000001012927
802,671.5207255333662
803,274.0
804,176.4237236045301
805,640.000024098827
806,504.57364715315634
807,651.3833178375789
808,-289.0
809,162.0012536150764
810,1057.0
811,-121.0
812,-465.9999999999476
813,269.1388961034827
814,-48.999748016855705
815,755.0
816,129.0
817,-8.999999999004421
818,391.3774801939726
819,-668.0
820,412.0000000000017
821,126.7656192034483
822,-278.9974399765042
823,-1074.9999999867603
824,-105.0
825,-612.9999999975511
826,451.05131204096324
827,-1490.8177420872962
828,529.0000004242554
829,558.0
830,-854.999999524055
831,322.0000002012019
832,639.2187766800635
833,670.0
834,286.02059434210514
835,908.0
836,321.0
837,-429.0
838,399.0009972113802
839,-267.0
840,-624.0
841,225.57128382474184
842,-355.284988373518
843,612.000000012876
844,121.64141424471745
845,300.0
846,-268.99999999994907
847,99.0
848,-2.9999999999495746
849,288.0000001927494
850,-1084.0
851,-238.99999999993375
852,-26.0
853,557.0000000000001
854,-948.0
855,-317.9999999392759
856,463.02812757971697
857,80.00000000038996
858,111.0
859,-515.9857603496766
860,-79.0
861,-189.3818056936725
862,867.0019771902146
863,518.0000654364014
864,21.000000001094325
865,693.0516936779022
866,-38.99999953428813
867,264.00000000002956
868,247.00000003252615
869,250.12063559168018
870,473.0000000147662
871,-445.0
872,-317.0
873,-695.0
874,972.0000004179059
875,227.0
876,129.0
877,131.00000004385603
878,262.00000032844406
879,318.0
880,92.0
881,474.433573002927
882,324.0650228317827
883,540.0
884,360.0000098365781
885,142.60604049504036
886,392.0
887,-494.98990983478143
888,527.6896682009101
889,828.0000000000001
890,323.0
891,923.4434661665582
892,-696.0
893,573.0
894,-394.9999999998208
895,765.0003650292555
896,1265.5279677342623
897,711.7975277183577
898,1170.0000000000055
899,-1168.9999999949807
900,1719.1160860359669
901,-7.0
902,276.7472324799746
903,432.0
904,273.0009621199972
905,971.0000008439727
906,906.0
907,-754.0
908,737.0000002176811
909,528.0000000002289
910,451.00000000003143
911,889.0015507936478
912,952.0000007296251
913,-107.99999970180824
914,499.0006928737297
915,1295.0
916,826.0000000000671
917,35.00000000053265
918,23.0
919,1159.6232159225037
920,715.3746481835842
921,-13.0
922,1174.0000000001796
923,668.0001746517039
924,32.00000000001991
925,413.65950717951637
926,-290.6384374187037
927,-422.0
928,30.99993625562638
929,1079.0039566786782
930,524.5519315670244
931,-392.99857995483956
932,273.0
933,477.9009507589508
934,632.0000000000001
935,173.0000000002832
936,-319.99999999890736
937,932.0701570305391
938,-301.9521343889646
939,-1009.0
940,214.0000000020191
941,301.009562613016
942,125.0000027832874
943,1273.0
944,323.0000000000051
945,554.3759770442848
946,140.13416230678558
947,591.0
948,-268.99999999999994
949,973.5646428577602
950,345.53828180674464
951,42.00000000034878
952,-446.44979510153644
953,-71.99877550369285
954,1230.4714035881625
955,138.00010324795082
956,1318.0000009458527
957,708.2559791656822
958,1588.03264129142
959,-364.9993633233053
960,674.000000004211
961,292.70474304258823
962,1247.9094733326929
963,215.00000000396972
964,989.000000003354
965,712.0
966,1789.5238202810287
967,2444.370782136917
968,-44.999999999999936
969,709.000117379425
970,-222.0
971,598.0060822158116
972,251.00791103172696
973,37.02897894708076
974,-573.9998030570849
975,667.0000000026369
976,-49.0
977,29.0
978,332.06296471628957
979,999.0000000028701
980,-627.0
981,-3.0
982,-131.0
983,-733.0
984,166.18112167846994
985,350.0000000194762
986,-56.0
987,-237.9999999906169
988,695.9867720603943
989,-100.99999999868191
990,1963.9050048589706
991,688.001944547262
992,-726.9999798318509
993,1342.3220932781696
994,316.0
995,10.13907644059509
996,155.00000000124265
997,628.8504722137004
998,246.00001218718091
999,-134.0
1000,-74.0
1001,-9.0
1002,828.6571301072836
1003,816.0000185473692
1004,96.23095517710317
1005,476.0000000803538
1006,243.00000037196483
1007,-561.0
1008,1338.17135131557
1009,-223.99999999999994
1010,95.0
1011,521.4765957167838
1012,-16.999999999801823
1013,1364.3001056909561
1014,1333.014831809177
1015,184.00000000000023
1016,1331.1300443410873
1017,-91.9999999997689
1018,910.0000000000001
1019,59.20140348866698
1020,72.00000051830499
1021,-258.0
1022,55.000000005456066
1023,-108.0
1024,133.0
1025,691.0001100614736
1026,1098.9913898184896
1027,1084.0000000000007
1028,434.0
1029,310.2353567832615
1030,643.000000030611
1031,571.0000000575259
1032,410.01427954929295
1033,232.00000000001882
1034,156.00000093415545
1035,501.0000000000001
1036,302.00000000002063
1037,347.0001891582099
1038,84.0
1039,876.000003687821
1040,239.0
1041,506.1254359609302
1042,142.0000000073248
1043,1260.0110285433047
1044,146.0
1045,897.0000000007875
1046,-486.0
1047,81.39305995765608
1048,-419.99999999999903
1049,286.0150188575899
1050,313.0000000089939
1051,253.70226061344147
1052,1084.3805097257718
1053,398.0000003453966
1054,-105.0
1055,195.00000104936774
1056,-40.99999999999823
1057,-207.78498370030138
1058,406.0000000000008
1059,-275.9999997445836
1060,97.0
1061,-455.99999817235346
1062,1527.0001461026181
1063,453.0000000000045
1064,719.0028083792972
1065,43.00001352781895
1066,507.00008868833714
1067,964.0011640399358
1068,502.0
1069,285.20919789001346
1070,1592.0000001570838
1071,262.00000000000006
1072,318.0
1073,553.8853330612183
1074,-219.99999559812923
1075,101.00000000001897
1076,1805.0000118788614
1077,-598.279371059034
1078,533.000000034177
1079,940.0
1080,409.7994173616171
1081,499.000087582812
1082,375.0342436209321
1083,-324.0
1084,-237.99381179566763
1085,-88.36367436312139
1086,613.0
1087,1177.0000000000375
1088,-252.0125606060028
1089,2156.0000000022537
1090,602.0172237028437
1091,-320.99999999789486
1092,506.0000000037859
1093,812.0000000523612
1094,638.2971578416182
1095,202.00000390703522
1096,-195.91233564810682
1097,1420.0000011662614
1098,295.0011059124546
1099,2278.5210585144814
1100,394.54795533418655
1101,2588.0000000000123
1102,1654.0
1103,2583.0000000000114
1104,301.00000000000006
1105,445.9818561151624
1106,-300.0
1107,-562.9569935798645
1108,779.0000000000001
1109,2042.0
1110,-274.9999999998007
1111,-718.0
1112,66.955712468829
1113,2025.0190018781013
1114,1589.0000000000134
1115,284.00000000000006
1116,876.0000000018977
1117,1090.0000000000005
1118,-242.0
1119,810.0000157317555
1120,1820.0101734548807
1121,412.0
1122,113.65145017206669
1123,2397.8073049541563
1124,1786.0
1125,1919.0000000106816
1126,-184.99999999969447
1127,725.0000000000143
1128,1691.0
1129,1369.0
1130,520.0
1131,2230.0003417613575
1132,1544.0000000000002
1133,818.0831153839827
1134,360.00000000000006
1135,49.000000000183746
1136,18.02361290591034
1137,242.04264509682253
1138,334.0077901089353
1139,1872.0
1140,1059.0000617460223
1141,1842.0000000000002
1142,26.0
1143,1456.1430570156808
1144,815.0000211688334
1145,234.00007861942368
1146,1047.3416795552475
1147,324.00000000023033
1148,1992.000001493288
1149,480.00000000006776
1150,2371.0
1151,210.0
1152,1150.0
1153,125.00001238611054
1154,2110.0000005006427
1155,2195.0
1156,2026.0
1157,216.00000000000003
1158,788.0006496449555
1159,314.0000059992215
1160,2728.3948438204825
1161,717.0
1162,1250.3258539122762
1163,2810.0000031488107
1164,1678.0292492769659
1165,1087.0
1166,2412.1259882329396
1167,1842.0
1168,2372.0
1169,2314.0
1170,125.00000000020628
1171,1060.0
1172,2858.000000000004
1173,1495.0
1174,2904.0
1175,808.0000001207222
1176,504.42691188887693
1177,506.0
1178,1921.0
1179,252.0008724503664
